Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2007,08,3371.7391,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2007,09,3517.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2007,10,3272.7273,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2007,11,3450,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2007,12,3488.8889,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,01,4373.68,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,02,4600,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,03,4800,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,04,4713.6364,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,05,4592.8571,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,06,4123.9583,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,07,4938.0952,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,08,5239.4737,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,09,5547.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,10,5476.6667,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,11,4525,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2008,12,4402.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,01,4045,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,02,4513,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,03,4538,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,04,5014,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,05,5085,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,06,4440,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,07,4490,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,08,4949,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,09,5144,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,10,5238,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,11,5193,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2009,12,4397,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,01,4400,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,02,4367.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,03,4531.3333,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,04,4538.4,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,05,4741.25,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,06,4172,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,07,4227,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,08,4347,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,09,4324,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,10,4533,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,11,4310,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2010,12,3816,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,01,4229,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,02,4482,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,03,5365,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,04,6373,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,05,6173,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,06,5500,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,07,5170,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,08,5685,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,09,5686,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,10,5275,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,11,5184,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2011,12,5000,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,01,5470,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,02,5170,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,03,5905,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,04,6165,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,05,6350,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,06,6820,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,07,5290,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,08,5200,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,09,,90 KG,KES,""
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,10,5560,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,11,4830,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2012,12,4993,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,01,2601,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,02,4619,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,03,5456,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,04,6050,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,05,6056,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,06,5655,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,07,5712,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,08,5848,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,09,6470,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,10,6188,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,11,5505,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2013,12,5189,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,01,5738,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,02,5947,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,03,6306,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,04,6500,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,05,6290,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,06,5191,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,07,5035.7143,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,08,5103.75,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,09,5224,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,10,5219.4444,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,11,5025,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2014,12,5410,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,01,5596,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,02,5760,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,03,6800,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,04,6933,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,05,8496,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,06,7169,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,07,5633.3333,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,08,5650,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,09,5795,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,10,6017,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,11,5800,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2015,12,5478,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,01,6165,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,02,6400,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,03,5850,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,04,,90 KG,KES,""
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,05,6148,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,06,6154,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,07,5978.375,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,08,5884,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,09,6236,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,10,6292.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,11,7200,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2016,12,7200,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,01,6385,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,02,7155,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,03,7680,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,04,8200,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,05,7785,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,06,6879.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,07,6380,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,08,6848,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,09,6960,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,10,6882.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,11,6605,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2017,12,5500,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,01,5785,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,02,5640,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,03,5606.25,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,04,5725,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,05,5772,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,06,4566.25,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,07,4425,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,08,4762,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,09,5052.5,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,10,5243.75,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,11,5070,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2018,12,4833.3333,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,01,3288,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,02,6227,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,03,6060,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,04,5738.75,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,05,7925,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,06,7483.75,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,07,8892,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,08,7800,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,09,7670,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,10,7800,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,11,,90 KG,KES,""
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2019,12,,90 KG,KES,""
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2020,01,8250,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2020,02,8750,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Mombasa","Beans (dry)","Wholesale",2020,03,9000,90 KG,KES,"Ministry of Agriculture (MOA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,01,33.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,02,37.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,03,37.7,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,04,37,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,05,36,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,06,36,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,07,34,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,08,35,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,09,35,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,10,38,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,11,37,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2015,12,37,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,01,38,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,02,39,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,03,39,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,04,,KG,KES,""
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,05,38,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,06,44,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,07,40,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,08,39,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,09,42,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,10,42,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,11,42,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2016,12,43,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,01,40,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,02,48,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,03,58,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,04,60,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,05,87.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,06,57.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,07,60.6,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,08,47.8,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,09,46,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,10,39.2,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,11,62.6,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2017,12,46.3,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,01,47.8,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,02,48.2,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,03,47.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,04,45.3,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,05,43.7,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,06,42.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,07,39.6,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,08,39.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,09,41.6,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,10,37.8,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,11,38.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2018,12,39.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,01,41.1,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,02,41.1,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,03,37.3,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,04,45.1,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,05,49.1,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,06,45,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,07,47.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,08,47.2,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,09,45.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,10,47.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,11,45.5,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2019,12,47.3,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,01,46.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,02,45.7,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,03,41.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,04,49.6,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,05,44.8,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,06,43.7,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,07,44.3,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,08,41.7,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,09,38.1,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,10,41.9,KG,KES,"National Drought Management Authority (NDMA)"
"Kenya","Coast","Kilifi","Maize (white)","Retail",2020,11,39.9,KG,KES,"National Drought Management Authority (NDMA)"
