Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Somalia","Bari","Qardho","Rice (imported)","Retail",2019,09,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2019,10,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2019,11,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2019,12,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,01,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,02,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,03,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,04,,KG,SOS,""
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,05,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,06,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,07,21346.1541,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,08,20965.5179,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,09,20518.5174,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,10,,KG,SOS,""
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,11,,KG,SOS,""
"Somalia","Bari","Qardho","Rice (imported)","Retail",2020,12,,KG,SOS,""
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,01,,KG,SOS,""
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,02,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,03,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,04,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,05,20000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,06,20499.9996,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,07,25000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,08,25000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,09,24560.0001,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,10,27838.71,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,11,31066.6666,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2021,12,32000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2022,01,32000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2022,02,32000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2022,03,32777.778,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2022,04,34000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Rice (imported)","Retail",2022,05,34000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,05,24000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,06,23500,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,07,24000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,08,25000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,09,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2012,10,22000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,11,23000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2012,12,22250,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2013,01,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,02,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,03,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,04,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,05,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,06,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,07,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,08,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,09,,KG,SOS,""
"Somalia","Bari","Qardho","Sorghum","Retail",2013,10,20000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2013,11,25000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Sorghum","Retail",2013,12,25000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,05,28000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,06,25000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,07,25000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,08,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,09,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,11,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2012,12,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,01,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,02,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,03,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,05,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,06,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,07,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,08,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,09,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,11,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2013,12,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,01,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,02,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,03,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,05,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,06,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,07,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,08,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,09,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,11,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2014,12,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,01,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,02,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,03,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,05,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,06,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,07,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,08,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,09,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,11,33667,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2015,12,33667,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,01,33000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,02,34000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,03,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,05,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,06,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,07,23400,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,08,26480,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,09,35000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,10,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,11,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2016,12,31670,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,01,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,02,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,03,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,05,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,06,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,07,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,08,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,09,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,11,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2017,12,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,01,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,02,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,03,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,04,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,05,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,06,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,07,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,08,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,09,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,10,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,11,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2018,12,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,01,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,02,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,03,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,04,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,05,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,06,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,07,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,08,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,09,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,10,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,11,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2019,12,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,01,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,02,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,03,40000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,04,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,05,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,06,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,07,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,08,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,09,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,10,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,11,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2020,12,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,01,,KG,SOS,""
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,02,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,03,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,04,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,05,40000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,06,40499.9996,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,07,45000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,08,45000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,09,46000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,10,46000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,11,45000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2021,12,45000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2022,01,45000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2022,02,47000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2022,03,47000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2022,04,47000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Maize (white)","Retail",2022,05,47000,KG,SOS,"WFPVAM"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,05,45000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,06,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,07,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,08,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,09,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,10,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,11,42000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2012,12,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,01,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,02,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,03,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,04,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,05,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,06,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,07,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,08,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,09,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,10,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,11,38500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2013,12,38000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,01,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,02,39500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,03,39400,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,04,39000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,05,39300,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,06,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,07,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,08,38750,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,09,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,10,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,11,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2014,12,38600,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,01,32600,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,02,31500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,03,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,04,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,05,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,06,31250,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,07,30000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,08,30000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,09,22000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,10,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,11,45667,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2015,12,45667,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,01,45600,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,02,46000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,03,25000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,04,25000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,05,33000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,06,33000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,07,42417,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,08,42625,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,09,30000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,10,30300,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,11,30300,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2016,12,23067,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,01,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,02,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,03,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,04,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,05,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,06,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,07,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,08,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,09,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,10,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,11,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2017,12,,L,SOS,""
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,01,39600,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,02,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,03,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,04,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,05,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,06,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,07,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,08,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,09,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,10,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,11,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2018,12,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,01,40000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,02,39500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,03,39000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,04,39000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,05,38500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,06,38500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,07,36500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,08,36600,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,09,37000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,10,36500,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,11,37000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2019,12,37000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2020,01,37000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2020,02,37000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Oil (vegetable imported) ","Retail",2020,03,38000,L,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,01,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,02,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,03,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,04,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,05,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,06,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,07,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,08,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,09,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,10,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,11,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2018,12,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,01,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,02,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,03,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,04,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,05,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,06,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,07,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,08,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,09,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,10,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,11,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2019,12,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2020,01,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2020,02,30000,KG,SOS,"WFP"
"Somalia","Bari","Qardho","Pasta","Retail",2020,03,30000,KG,SOS,"WFP"
